Categories,,,,,,Filter attributes,,,,,,,,Package sizes,Conditions,,,,,,Hidden,,,
ID,Code,Name,Path,Level,Leaf,Brand,Colour,Material,Pattern,Size,Language Book,Video Game Rating,Video Game Platform,Internal memory capacity,Sim Lock,Size group,Author,Title,ISBN,All shippable,New with tags,New without tags,Very good,Good,Satisfactory,Not fully functional,Country/countries,Sorting Order,Size Group ID,Package Size Group
,,,,,,Upload Form + Filters,Upload Form + Filters,Upload Form + Filters,Filters Only,Upload Form + Filters,Filters Only,Upload Form + Filters,Upload Form + Filters,Upload Form + Filters,Upload Form + Filters,Upload Form + Filters,Upload Form Only,Upload Form Only,,,,,,,,,,,
2309,ENTERTAINMENT,Entertainment,Entertainment,1,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,,,,FALSE,FALSE,All Shipping,,,,,,,,280,,0
2312,BOOKS,Books,Entertainment/Books,2,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,,,,,TRUE,TRUE,All Shipping,,,,,,,,1000,,0
5427,COLOURING_ACTIVITY_BOOKS,"Colouring, puzzle & activity books","Entertainment/Books/Colouring, puzzle & activity books",3,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,FALSE,FALSE,All Shipping,,,,,,,,9000,,0
5425,COMICS_MANGA,"Comics, manga & graphic novels","Entertainment/Books/Comics, manga & graphic novels",3,TRUE,FALSE,FALSE,FALSE,FALSE,,TRUE,,,,,TRUE,TRUE,All Shipping,,,,,,,,7000,,0
2318,KIDS_AND_YOUNG_ADULTS,Kids & young adults,Entertainment/Books/Kids & young adults,3,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,,,,,TRUE,TRUE,All Shipping,,,,,,,,6750,,0
2365,H_BOOKS_BABIES_TODDLERS,Babies & toddlers,Entertainment/Books/Kids & young adults/Babies & toddlers,4,TRUE,FALSE,FALSE,FALSE,FALSE,,TRUE,,,,,TRUE,TRUE,All Shipping,,,,,,,,6900,,0
2364,H_BOOKS_KIDS,Kids,Entertainment/Books/Kids & young adults/Kids,4,TRUE,FALSE,FALSE,FALSE,FALSE,,TRUE,,,,,TRUE,TRUE,All Shipping,,,,,,,,6850,,0
2363,H_BOOKS_YOUNG_ADULTS,Young adults,Entertainment/Books/Kids & young adults/Young adults,4,TRUE,FALSE,FALSE,FALSE,FALSE,,TRUE,,,,,TRUE,TRUE,All Shipping,,,,,,,,6800,,0
2319,LITERATURE_AND_FICTION,Fiction,Entertainment/Books/Literature & fiction,3,TRUE,FALSE,FALSE,FALSE,FALSE,,TRUE,,,,,TRUE,TRUE,All Shipping,,,,,,,,5300,,0
2320,NON_FICTION,Non-fiction,Entertainment/Books/Non-fiction,3,TRUE,FALSE,FALSE,FALSE,FALSE,,TRUE,,,,,TRUE,TRUE,All Shipping,,,,,,,,5800,,0
5426,TEXTBOOKS,Textbooks & study materials,Entertainment/Books/Textbooks & study materials,3,TRUE,FALSE,FALSE,FALSE,FALSE,,TRUE,,,,,TRUE,TRUE,All Shipping,,,,,,,,8000,,0
5424,MAGAZINES,Magazines,Entertainment/Magazines,2,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,FALSE,FALSE,All Shipping,,,,,,,,1500,,0
3041,ENTERTAINMENT_MUSIC_VINYL,Vinyl records,Entertainment/Music/Vinyl records,3,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,FALSE,FALSE,All Shipping,,,,,,,,4000,,0
4824,HOBBIES_COLLECTABLES,Hobbies & collectables,Hobbies & collectables,1,FALSE,TRUE,TRUE,TRUE,FALSE,,FALSE,FALSE,,,,FALSE,FALSE,Heavy Bulky,,,,,,,,290,,6
4881,HC_BOARD_GAMES,Board games,Hobbies & collectables/Board games,2,TRUE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,FALSE,FALSE,All Shipping,,,,,,,,2000,,0
4899,HC_NUMISMATICS_MEDALSTOKENS,Medals & tokens,Hobbies & collectables/Coins & banknotes/Medals & tokens,3,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,FALSE,FALSE,All Shipping,,,,,,,,4000,,0
